# Constructed from biom file																																																																																																													
#OTU ID	Daewook.1	Daewook.10	Daewook.11	Daewook.12	Daewook.13	Daewook.14	Daewook.15	Daewook.16	Daewook.17	Daewook.18	Daewook.19	Daewook.2	Daewook.20	Daewook.21	Daewook.22	Daewook.23	Daewook.24	Daewook.25	Daewook.26	Daewook.27	Daewook.28	Daewook.29	Daewook.3	Daewook.30	Daewook.31	Daewook.32	Daewook.33	Daewook.34	Daewook.35	Daewook.36	Daewook.37	Daewook.38	Daewook.39	Daewook.4	Daewook.40	Daewook.42	Daewook.43	Daewook.44	Daewook.45	Daewook.46	Daewook.47	Daewook.48	Daewook.5	Daewook.51	Daewook.52	Daewook.53	Daewook.54	Daewook.55	Daewook.56	Daewook.57	Daewook.58	Daewook.59	Daewook.6	Daewook.60	Daewook.61	Daewook.62	Daewook.63	Daewook.64	Daewook.65	Daewook.68	Daewook.7	Daewook.72	Daewook.73	Daewook.74	Daewook.76	Daewook.77	Daewook.78	Daewook.79	Daewook.8	Daewook.80	Daewook.81	Daewook.82	Daewook.83	Daewook.9	stool.ASD.1.1	stool.ASD.12.1	stool.ASD.14.2	stool.ASD.19.1	stool.ASD.22.2	stool.ASD.24.1	stool.ASD.25.2	stool.ASD.3.1A	stool.ASD.4.1	stool.ASD.6.2	stool.ASD.7.2	stool.ASD.8.1	stool.control.13S.1B	stool.control.15S.2	stool.control.18S.1	stool.control.26S.1	stool.control.28S.2	stool.control.29C.1	stool.control.31C.2	stool.control.34C.1	stool.control.35C.1A	stool.control.36C.1	stool.control.37C.1	stool.control.38C.2A	stool.ASD.27.4	stool.control.30C.4	stool.control.32C.2.run2	stool.control.39C.3	stool.control.40C.4						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__	0	52	7	0	0	0	0	88	0	0	3	0	45	31	24	4	0	4	48	26	1	3	0	0	16	823	0	17	7	54	56	0	1	123	10	513	6	64	172	42	79	41	29	199	67	133	0	9	0	83	27	68	224	39	0	0	0	1	0	25	3	0	0	71	7	356	0	6	4	1	7	0	0	79	1	70	42	0	3	32	1	2	23	22	11	2	11	9	201	64	160	29	64	6	7	1	595	7	50	0	1	17	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	20	140	38	157	15	116	70	90	61	17	74	88	95	299	51	13	149	32	228	1	16	221	46	8	181	65	18	53	41	36	324	9	62	10	7	107	172	31	66	32	43	49	276	133	86	34	190	12	24	61	16	53	53	78	1041	137	6	133	85	10	35	12	0	21	77	30	11	8	26	12	85	8	3	42	136	28	23	37	7	45	8	61	29	41	26	0	29	18	225	109	181	140	120	46	107	32	108	41	152	13	107	87	7						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Proteiniborus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__SMB53	0	15	4	16	4	4	3	33	0	0	5	0	0	11	25	23	0	36	40	12	0	1	0	0	11	32	22	0	0	15	49	1	3	0	0	62	27	4	16	30	40	12	100	24	51	0	8	1	4	30	21	6	16	5	5	9	0	2	0	5	0	1	0	10	13	4	0	0	1	0	2	0	0	4	0	62	13	0	3	39	7	12	21	3	0	0	28	5	53	23	42	9	30	19	3	7	67	10	50	0	10	17	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina	0	0	0	0	0	0	0	0	0	0	0	0	0	29	37	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	5	0	0	0	0	0	0	0	85	0	0	0	1	1	0	216	0	0	0	0	0	22	0	615	27	0	163	5	61	0	0	9	7	8	0	0	0	73	0	0	0	0	1	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__Dehalobacterium	4	0	0	0	0	2	0	3	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	6	2	0	0	1	0	0	0	0	0	4	0	2	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	2	0	0	0	0	4	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8;g__	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	1	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	0	1	0	0	7	0	0	0	0	0	0	0	10	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Acetobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	35	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Anaerofustis	0	0	10	0	0	2	0	2	0	0	1	1	1	0	0	0	0	0	5	1	0	0	0	0	0	1	0	2	0	2	0	3	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Pseudoramibacter_Eubacterium	0	0	0	4	19	0	0	4	0	1	0	1	0	0	0	0	2	0	0	2	9	0	31	0	0	0	0	44	0	3	0	0	2	0	0	0	0	0	0	0	0	0	11	0	0	0	1	35	0	0	0	0	15	0	9	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	265	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	4	0	1	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;__	26	27	2	2	9	7	5	20	11	4	5	2	9	7	29	13	31	23	15	36	43	41	68	0	5	8	38	31	10	26	10	5	7	14	15	25	27	37	6	1	6	3	51	10	5	4	87	16	9	7	13	19	27	28	28	6	12	26	21	28	15	5	22	20	94	0	11	8	22	12	23	43	34	12	4	13	1	1	0	40	7	9	14	51	3	52	19	11	13	12	8	52	142	10	3	12	11	11	5	48	12	58	56						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	92	155	182	4	23	66	142	13	230	15	34	82	59	35	105	36	125	34	23	33	48	44	57	94	39	21	73	13	0	58	8	19	39	41	184	125	250	197	200	35	69	154	62	253	127	213	15	11	178	199	110	126	112	287	35	432	195	16	115	134	434	94	252	287	217	81	39	165	16	259	18	456	45	155	183	81	85	61	158	196	287	25	78	320	37	220	114	131	202	128	136	11	265	91	214	212	110	209	191	186	235	265	285						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes	13	5	5	0	0	11	19	3	1	0	1	12	3	0	7	2	8	3	0	2	16	16	3	0	2	1	0	14	0	5	0	0	4	4	17	39	5	9	1	8	35	16	5	3	8	4	0	0	28	24	5	15	8	22	0	21	4	0	0	0	3	6	15	4	22	1	3	8	3	62	0	21	0	4	6	4	11	30	2	7	13	0	50	8	7	0	5	6	17	11	10	10	16	13	44	5	1	6	7	2	10	7	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	247	635	430	404	339	646	126	534	253	129	883	521	1100	1337	268	700	638	625	51	117	257	1729	207	200	776	419	1000	455	436	339	198	849	164	516	384	185	489	322	1389	181	158	118	342	515	261	270	409	74	164	409	296	463	295	186	379	98	115	351	175	56	183	217	491	275	108	833	148	689	833	349	1304	421	688	950	122	108	233	84	85	343	262	91	175	54	68	84	257	76	527	129	747	428	392	147	416	258	301	289	153	292	171	159	405						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio	0	17	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium	77	48	9	82	139	16	49	49	42	44	322	21	74	72	42	38	216	107	4	12	46	62	57	0	9	14	68	9	12	30	2	77	43	9	118	182	127	77	82	87	35	69	83	224	103	173	14	42	166	84	43	129	13	176	97	28	85	210	42	16	13	65	29	50	84	115	114	56	38	122	48	195	159	47	41	22	48	12	68	127	43	26	54	18	15	80	52	73	67	85	200	95	116	42	97	19	79	91	74	66	40	36	33						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	468	464	972	414	66	534	173	616	275	40	713	651	724	707	281	550	247	334	206	120	235	177	184	0	1291	746	271	785	78	480	431	796	53	802	242	185	601	400	792	273	158	166	471	610	548	277	373	13	446	385	361	267	408	261	540	119	39	297	78	183	45	216	240	363	191	1675	373	258	674	482	50	531	1034	228	213	184	138	42	116	1054	275	122	253	79	30	29	176	237	458	240	901	333	278	96	421	115	636	390	341	226	300	239	327						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Defluviitalea	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	61	248	392	75	480	138	59	106	70	47	386	255	345	10	70	192	120	78	66	39	98	126	55	74	98	121	17	13	215	117	68	400	38	227	111	184	363	81	245	59	50	37	104	358	103	92	56	31	133	103	58	133	226	84	229	17	3	126	17	114	197	58	117	74	85	378	192	126	334	189	199	68	212	446	35	51	94	19	32	91	182	13	172	40	52	74	54	11	124	120	264	73	87	47	194	79	190	85	50	108	23	37	65						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Epulopiscium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium	0	63	3	0	0	6	4	0	0	0	0	2	0	1	4	0	0	0	0	23	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	13	153	0	1	0	0	1	0	26	1	3	2	0	2	34	0	0	1	0	0	2	9	0	83	15	1	0	0	70	35	0	0	2	0	0	0	0	0	0	0	2	3	0	1	64	0	0	0	0	11	0	0	0	0	0	0	0	1	4	3	3	10	0	7	11	23	5	1						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira	107	20	14	1	4	4	18	1	3	0	3	0	35	0	43	2	35	5	0	40	5	3	10	0	5	4	0	16	4	1	1	1	1	3	30	22	10	56	2	18	5	23	0	8	47	13	0	0	19	42	127	36	1	702	2	80	110	70	85	45	21	3	2	77	25	0	41	347	2	50	6	0	13	4	159	41	6	0	39	35	15	24	12	263	62	28	20	26	32	28	16	0	18	145	96	92	79	168	83	48	234	110	5						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lactonifactor	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	4	8	0	0	0	5	0	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	298	608	22	140	342	291	423	199	371	11	90	257	44	371	199	393	118	49	6	679	87	340	151	44	179	32	407	273	3	84	10	86	320	450	389	220	118	83	222	216	96	299	90	547	908	1005	40	5	810	695	593	1028	18	376	40	225	280	1736	508	257	343	397	651	280	37	139	133	728	221	488	91	7	926	389	377	363	623	29	794	390	757	82	216	109	108	56	241	123	341	366	333	46	856	186	657	308	904	104	463	146	311	160	57						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus	0	10	38	0	0	12	0	0	0	11	7	0	2	0	13	3	15	0	1	0	0	10	0	0	0	3	0	6	9	0	0	0	0	0	0	8	0	0	2	17	3	0	1	0	1	3	0	0	0	0	3	13	2	0	2	36	0	6	30	0	23	0	0	0	0	0	32	0	5	0	2	0	0	31	12	10	0	0	13	0	44	0	1	5	0	0	0	0	0	0	0	0	0	26	86	38	51	98	54	5	17	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]	45	227	553	43	256	57	43	63	234	9	128	99	148	81	69	88	122	39	19	123	218	86	108	0	92	209	113	129	114	96	184	44	58	182	102	113	57	64	222	103	23	22	174	104	88	49	132	38	49	32	56	47	123	73	148	45	7	93	38	20	230	28	37	55	49	90	56	173	115	34	39	306	323	394	42	55	44	25	47	29	59	21	138	7	58	25	30	28	184	90	331	76	35	40	34	38	43	22	21	9	16	100	44						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	7	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfosporosinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Peptococcus	0	0	0	0	0	59	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__rc4-4	0	0	0	0	0	0	0	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	8	1	2	1	0	0	0	0	6	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;__	3	25	162	243	64	63	9	183	2	9	108	92	21	213	97	144	4	155	209	82	25	5	9	7	121	572	56	58	46	66	112	5	55	74	6	139	244	8	72	44	62	26	323	109	332	13	3	2	61	30	66	200	296	41	1398	43	6	218	5	9	136	7	0	29	42	92	30	1	21	9	218	74	3	46	9	132	105	23	10	69	56	32	45	8	5	6	56	67	184	76	174	67	118	37	26	12	185	18	118	0	60	136	1						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	21	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__[Clostridium]	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;__	221	178	53	32	42	455	45	107	1019	35	24	36	268	24	162	47	87	85	144	34	87	103	125	45	33	50	35	279	9	87	63	10	31	234	41	238	39	48	190	54	55	54	29	157	98	87	123	547	118	53	53	187	95	42	37	257	40	6	37	150	83	106	43	132	90	42	72	335	188	35	42	32	10	98	42	231	608	21	49	74	31	33	1128	84	271	27	113	26	61	143	81	267	144	184	47	75	40	36	79	169	43	104	174						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__	286	535	47	440	174	128	632	125	558	4	24	31	112	12	159	210	191	258	122	9	101	63	251	0	39	95	53	132	1	156	351	2	913	231	12	167	147	665	99	343	657	235	627	6	47	274	62	17	64	264	246	97	208	0	370	128	111	7	7	764	278	132	61	365	270	12	116	57	345	18	380	63	11	171	103	179	109	37	269	190	136	237	212	397	45	24	369	16	76	247	284	962	80	224	115	63	137	342	159	102	462	31	313						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerofilum	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus	1	0	0	0	4	0	21	8	0	0	0	0	1	0	0	0	0	0	0	1	4	0	7	0	0	0	17	5	15	1	0	0	1	2	0	0	0	5	0	9	7	2	0	0	0	0	4	16	0	1	2	1	0	0	0	2	3	3	0	0	0	2	2	1	0	0	17	1	1	0	2	12	0	1	0	0	0	4	0	0	5	0	3	0	2	13	2	2	0	1	0	0	3	6	0	0	0	1	1	0	0	3	2						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	12	0	0	0	0	0	0	1	0	0	0	1	12	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	12	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium	2	0	1	0	0	1	1	6	0	0	0	0	1	0	0	1	2	0	1	2	2	4	0	0	1	1	0	7	0	4	3	4	0	4	0	2	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	1	0	7	2	0	0	1	0	2	8	0	0	0	0	1	0	1	3	0	4	0	1	3	0	0	0	0	1	3	0	0	4	0	2	0	0	1	0	0	2	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ethanoligenens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	327	619	134	89	90	56	580	237	496	11	47	629	433	260	671	365	174	109	49	354	606	339	367	471	22	333	751	565	3	41	1188	65	1046	174	554	437	1182	364	138	180	408	572	53	598	750	952	227	13	1155	822	759	881	60	550	390	478	965	691	806	862	72	549	1087	368	254	45	145	204	347	888	88	713	408	1134	2328	538	528	1364	366	461	655	286	862	1015	284	296	348	435	380	814	569	508	1280	516	822	623	379	334	651	606	513	405	176						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger	52	45	5	8	51	25	414	32	12	25	100	167	47	200	75	23	99	17	4	0	0	322	57	98	44	12	42	0	0	60	0	120	366	59	176	32	16	116	393	332	102	65	12	43	89	101	76	0	184	0	118	142	14	0	69	132	24	283	55	8	88	24	61	152	22	39	297	38	42	13	0	0	177	90	0	87	46	16	148	29	15	1	166	21	34	4	148	68	34	106	105	3	40	63	22	53	88	199	64	34	33	58	39						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	186	178	74	23	56	186	693	138	1043	5	26	78	37	37	146	54	332	187	64	77	177	56	67	0	39	51	190	277	231	178	7	41	153	135	48	155	59	162	38	93	258	128	71	22	79	81	95	68	97	44	94	91	222	40	96	211	120	19	33	230	155	844	175	201	74	25	684	92	81	87	58	149	106	101	115	196	29	290	37	49	99	357	229	189	79	231	335	171	171	156	38	105	95	175	146	136	225	271	103	51	251	121	131						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	429	295	354	417	191	176	191	435	262	15	67	174	1176	196	540	433	938	297	412	318	196	209	1641	10	181	303	237	658	43	1089	1199	16	767	940	171	313	241	319	266	862	1014	431	567	13	567	340	202	20	404	595	854	481	710	65	99	797	129	233	74	302	1342	430	67	536	67	83	790	511	298	279	169	171	249	176	535	512	1745	505	78	166	518	978	1302	243	3283	42	494	137	570	509	164	489	378	181	382	54	273	314	413	167	811	116	13						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Sporobacter	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
